46463,2.487563717,0.679314187,0.007
49590,2.657931327,0.925822815,0.007
65012,3.499153222,0.453753651,0.007
65658,3.53434022,-1.33645519,0.007
70739,3.8000187,-0.39374961,0.007
79941,4.28557295,0.197741605,0.007
82003,4.400022764,-0.544606741,0.007
113158,6.018885798,1.290210132,0.007
116309,6.190220347,-0.364204574,0.007
3341,0.186169983,1.245569841,0.008
20395,1.146672436,-0.793871755,0.008
26254,1.467373405,-0.028541893,0.008
36207,1.956644104,0.059217914,0.008
41183,2.20608311,0.060926565,0.008
44703,2.39156423,-0.787908633,0.008
44756,2.39424277,-1.017917179,0.008
44840,2.398268127,-0.394492,0.008
50341,2.698771492,0.027406226,0.008
63496,3.417616071,0.837204207,0.008
72255,3.88007282,0.438965892,0.008
77109,4.13372849,0.778395566,0.008
100260,5.340097862,0.561824487,0.008
116276,6.188316095,-0.691479782,0.008
1149,0.062714325,1.326837112,0.009
3033,0.16863083,-0.248416253,0.009
20626,1.159660732,-0.782855267,0.009
21283,1.198734314,-0.607701446,0.009
29145,1.612949116,0.752947936,0.009
29752,1.644322384,-0.626633815,0.009
29839,1.648725111,-0.54121252,0.009
32409,1.77537796,0.78603081,0.009
32535,1.781767819,0.021275087,0.009
36583,1.975902704,0.285275793,0.009
44339,2.371852346,0.358744794,0.009
46684,2.497699932,0.650331677,0.009
50801,2.723813564,0.709221442,0.009
69803,3.75131942,-0.643297199,0.009
79050,4.236472053,-0.705754525,0.009
82421,4.424443973,0.177418985,0.009
90366,4.842192831,-0.598102547,0.009
99779,5.316475318,1.132159266,0.009
102050,5.430950797,-0.625308861,0.009
102492,5.453427543,-0.005659719,0.009
114044,6.065710461,1.002662689,0.009
115256,6.131963185,0.631188439,0.009
115874,6.166179605,0.07578706,0.009
18543,1.04146586,-1.280757518,0.01
19918,1.120905099,1.079485955,0.01
22276,1.25909388,-0.767595447,0.01
28748,1.59280072,0.662601545,0.01
44902,2.401267337,-0.20274931,0.01
46148,2.470473027,1.22782884,0.01
50409,2.703166666,-0.756507716,0.01
55426,2.98133373,-1.039991372,0.01
59089,3.182649216,-0.675962963,0.01
65182,3.508145267,-1.126359888,0.01
81580,4.375889985,-1.379233551,0.01
84954,4.5584622,1.464956875,0.01
90789,4.863279445,0.265801305,0.01
100798,5.366535811,0.937319309,0.01
106555,5.668054015,0.87237142,0.01
110465,5.877526236,-0.92437504,0.01
112956,6.008014309,1.04652914,0.01
114911,6.112443341,-0.714803803,0.01
8504,0.479496303,1.487291915,0.011
10431,0.587947556,-0.710349228,0.011
21007,1.181737588,1.124721246,0.011
29071,1.609479979,-0.884445889,0.011
31428,1.727425188,0.308792691,0.011
46089,2.467027066,-0.819939438,0.011
54183,2.910182711,0.449082619,0.011
55832,3.004469145,-1.014769292,0.011
72557,3.894908009,-0.286194485,0.011
72660,3.900033554,0.797312913,0.011
76311,4.092802261,-0.679851017,0.011
78526,4.209934061,-0.711006437,0.011
79039,4.235997668,-0.8516322,0.011
81559,4.374499967,-0.036913539,0.011
96813,5.167462809,1.05913832,0.011
97417,5.199330027,0.690035315,0.011
105495,5.612145515,0.986268699,0.011
112802,5.999327503,0.890007812,0.011
116846,6.222076824,-0.662803713,0.011
2020,0.11213097,0.134235397,0.012
10803,0.608092995,1.029067105,0.012
12028,0.678548655,1.103802922,0.012
13303,0.749072312,0.337023857,0.012
20544,1.154927676,-0.381751623,0.012
21101,1.187286805,0.820025012,0.012
29173,1.614357191,1.02862191,0.012
33925,1.847837087,1.270775269,0.012
36833,1.987954084,-0.241266801,0.012
39058,2.097394309,0.318445156,0.012
41321,2.21255519,-0.885343056,0.012
41866,2.240554046,-1.223716771,0.012
57335,3.086048044,0.311667924,0.012
59640,3.211527261,-0.961560738,0.012
63704,3.428609158,0.691226629,0.012
68534,3.684227539,-0.499162006,0.012
71501,3.841126217,-0.799253284,0.012
92726,4.961234368,0.898918956,0.012
95039,5.077662655,0.275057199,0.012
96086,5.130476376,-0.180903071,0.012
97250,5.191264225,0.285807047,0.012
104290,5.548590324,-0.851259357,0.012
109787,5.840515308,0.613773635,0.012
112840,6.001509843,0.63112829,0.012
115584,6.150017452,0.531151407,0.012
12421,0.699716632,0.921605232,0.013
30296,1.671983061,0.858464767,0.013
38156,2.05241452,0.100621484,0.013
39590,2.124538295,-0.472956049,0.013
42400,2.269535643,-0.906551227,0.013
49253,2.639944698,-0.895591625,0.013
82690,4.437600203,0.226258219,0.013
83872,4.502641707,1.101769143,0.013
88923,4.765732776,-1.116780453,0.013
96918,5.173373678,-1.232668774,0.013
99090,5.282147894,-1.250393153,0.013
103443,5.505312899,0.517143282,0.013
109918,5.847265095,-0.67657914,0.013
161,0.00894348,0.588105409,0.014
20944,1.178753992,0.996027327,0.014
37269,2.008656853,-0.205120727,0.014
37370,2.014036133,-0.588881899,0.014
42014,2.248525612,0.341911093,0.014
58976,3.175949158,-0.872186323,0.014
69415,3.731241387,-0.422540389,0.014
78194,4.191962313,0.559195403,0.014
94007,5.025133728,0.992380468,0.014
107417,5.715142755,0.609412312,0.014
20961,1.179729276,0.411703246,0.015
33724,1.837710685,-0.670614696,0.015
37578,2.024108665,0.266296651,0.015
39814,2.134807059,-0.079459908,0.015
42437,2.270892451,0.341121243,0.015
52440,2.815379603,0.370090259,0.015
52486,2.818117444,0.535507391,0.015
57159,3.077427335,-0.113590284,0.015
68608,3.689599321,0.773885679,0.015
70880,3.806927866,-0.90706001,0.015
78959,4.231884723,-0.585484744,0.015
96402,5.146917685,0.519213485,0.015
100121,5.332897903,0.882109211,0.015
108761,5.786049066,-1.146127794,0.015
116660,6.2108088,-0.15780289,0.015
14426,0.814451287,-0.523380108,0.016
26656,1.486626922,-0.928815734,0.016
34929,1.89660033,-0.178258489,0.016
37527,2.021759762,0.086319825,0.016
40351,2.163171954,-0.533704638,0.016
41612,2.227797494,-0.707061901,0.016
62269,3.351250671,-1.191643711,0.016
79473,4.259040999,1.311490694,0.016
90533,4.850005104,-1.186038755,0.016
101047,5.378962879,-0.632311986,0.016
113861,6.055844633,1.315760021,0.016
117072,6.234171523,-0.142169577,0.016
1875,0.103500355,0.786953878,0.017
9520,0.53507251,-1.229051746,0.017
12534,0.70517876,1.216662914,0.017
15935,0.897398543,-1.500044466,0.017
17769,0.997844029,0.851838433,0.017
18725,1.052877864,-1.066026542,0.017
21270,1.19831337,0.50546743,0.017
25199,1.414395253,0.687062777,0.017
38648,2.077411047,0.412313198,0.017
63601,3.423704193,0.686324403,0.017
64671,3.481600209,-1.195474942,0.017
66524,3.581077414,0.921042484,0.017
87288,4.682964122,-0.103478744,0.017
96684,5.16107323,0.845358823,0.017
99487,5.301418511,-0.7623291,0.017
99950,5.324746765,0.254281506,0.017
106980,5.6910844,-0.96818784,0.017
112717,5.995395921,-0.864576606,0.017
117457,6.256181022,-1.448743527,0.017
1236,0.067332482,-0.526551153,0.018
38514,2.070751994,-0.145719247,0.018
48383,2.590589913,0.609582176,0.018
60760,3.270933551,-1.022918256,0.018
95131,5.081928776,-0.220183089,0.018
96177,5.135063599,0.529271377,0.018
99868,5.320395333,0.722416145,0.018
100577,5.356240095,-1.296519127,0.018
108509,5.773240981,0.055543523,0.018
117807,6.275837408,-0.655508452,0.018
20722,1.165121643,0.346331026,0.019
21759,1.226653585,1.010755906,0.019
26054,1.458349648,-0.320067927,0.019
31268,1.72072443,0.057708699,0.019
41724,2.233552628,1.268716384,0.019
56224,3.026647643,-1.006096768,0.019
64133,3.452553595,-0.722910326,0.019
82104,4.405543216,0.758004118,0.019
89788,4.811948226,0.311133147,0.019
100505,5.352389307,0.033442318,0.019
101160,5.384213621,0.81011691,0.019
105253,5.59940913,1.134456404,0.019
15753,0.887996152,1.433785694,0.02
39233,2.105556842,0.381738955,0.02
65624,3.532947682,-0.547829444,0.02
72167,3.874974856,0.657466304,0.02
84082,4.514110111,0.45469148,0.02
87118,4.675446235,-0.874676555,0.02
93003,4.975073726,1.064266954,0.02
101027,5.377571447,0.480214337,0.02
103987,5.532742465,0.089912681,0.02
105829,5.630164632,0.924291437,0.02
109179,5.808398597,-0.392079795,0.02
109904,5.846515684,0.217326917,0.02
4304,0.240976807,-0.026237706,0.021
27251,1.515140964,0.742231777,0.021
27708,1.538774321,0.690708896,0.021
36459,1.968927873,-0.13543855,0.021
45046,2.41021026,-1.098091295,0.021
47267,2.528393064,1.174121914,0.021
57891,3.117602511,-0.733821089,0.021
60353,3.249086112,0.721385756,0.021
66960,3.603837246,-0.216883824,0.021
70950,3.810940721,-0.857089264,0.021
71783,3.855683054,-0.613896093,0.021
79519,4.261905324,1.000073974,0.021
79707,4.272401028,-0.947439248,0.021
84008,4.509584816,0.734894002,0.021
85522,4.589121698,-0.174197441,0.021
110564,5.882677227,0.434062264,0.021
133,0.00739061,-0.70072704,0.022
471,0.024705465,0.972321142,0.022
7987,0.448334724,-0.663317485,0.022
9223,0.518520575,1.276749954,0.022
10503,0.591914442,1.008160064,0.022
25388,1.425248285,-1.222840322,0.022
26986,1.501882372,0.016725361,0.022
41270,2.21043827,-0.863889469,0.022
46616,2.494540998,0.635807581,0.022
48657,2.605477466,-0.814682849,0.022
58162,3.13203639,0.156900029,0.022
59893,3.225038806,-0.035609083,0.022
71874,3.861316128,-0.881921836,0.022
79833,4.278648198,0.978142939,0.022
95671,5.109249961,0.765238713,0.022
97429,5.199996329,-0.2274632,0.022
97477,5.202223739,0.493091252,0.022
103395,5.502709296,0.359693185,0.022
109416,5.820342221,-0.202277543,0.022
110256,5.866274103,-0.236132034,0.022
17767,0.997770002,1.363438294,0.023
23749,1.339336941,0.206479607,0.023
27634,1.535686859,-0.127585072,0.023
28143,1.560720219,-0.106371887,0.023
31222,1.718384449,-0.632368204,0.023
31470,1.728949617,1.026729003,0.023
57962,3.121558792,0.445446864,0.023
61421,3.305583208,0.65998186,0.023
76867,4.121634451,0.199352525,0.023
82406,4.423661619,-1.258436097,0.023
82695,4.437789122,-0.341034828,0.023
89087,4.774193565,-0.65661012,0.023
95616,5.106708391,0.291664315,0.023
96926,5.17356876,0.570961702,0.023
109765,5.839423972,0.444982,0.023
1095,0.059808398,-0.858674208,0.024
15662,0.882575838,-1.109289235,0.024
23920,1.34907899,-0.622010409,0.024
25659,1.438059632,-0.781491737,0.024
28623,1.586037054,1.275339098,0.024
31283,1.721632556,-0.303066983,0.024
32571,1.783371795,-0.764480169,0.024
38160,2.052666544,0.882955609,0.024
41287,2.211265376,0.696250477,0.024
42665,2.282225662,-0.300152439,0.024
44505,2.381008212,-0.225464194,0.024
59319,3.194628181,0.358526648,0.024
62031,3.338684872,-0.983129103,0.024
62472,3.361839153,-0.227497936,0.024
72536,3.894219439,-0.842070049,0.024
79086,4.238463715,0.130300803,0.024
81664,4.380345892,-0.717563216,0.024
89936,4.819158449,-0.904572954,0.024
97067,5.181284684,0.670339319,0.024
102803,5.470471802,0.483913068,0.024
106773,5.680229707,0.707304553,0.024
115074,6.121630531,1.092877239,0.024
12278,0.691759396,-1.071286987,0.025
20505,1.152970483,0.212196902,0.025
25523,1.431620659,0.704303536,0.025
31293,1.722041708,0.030153852,0.025
37949,2.042019452,0.193895841,0.025
38734,2.081265307,0.275592397,0.025
57261,3.082529706,-1.237618079,0.025
79546,4.262908407,-0.350882525,0.025
85176,4.570840732,-0.928907868,0.025
85520,4.58895008,-0.71627545,0.025
1671,0.091502774,-0.609725417,0.026
2982,0.165846346,0.048234767,0.026
8138,0.457503358,0.496688308,0.026
22416,1.265870379,-1.0262738,0.026
32117,1.759754645,0.316695948,0.026
33665,1.835440362,0.295993474,0.026
36206,1.956605958,1.16713879,0.026
38027,2.045940317,0.317479893,0.026
45003,2.407569847,0.782327634,0.026
56721,3.053304251,0.085186241,0.026
61516,3.311379601,-1.327601462,0.026
91782,4.912754532,1.01799726,0.026
96507,5.152017346,0.483974709,0.026
101207,5.386958977,0.71730244,0.026
102943,5.477589106,0.519445391,0.026
4182,0.233680816,0.846813746,0.027
7114,0.400722232,-1.362567209,0.027
13285,0.747855019,0.914927742,0.027
16921,0.952154301,0.856660399,0.027
20366,1.144772586,1.385464255,0.027
25671,1.43870689,0.612763296,0.027
34890,1.894981711,0.102789443,0.027
39269,2.107787754,-0.566595791,0.027
41254,2.209497922,-0.112974655,0.027
45803,2.45209589,0.936071304,0.027
56222,3.026489278,-0.708370453,0.027
57301,3.084320799,-1.065368523,0.027
63713,3.429009897,0.790085239,0.027
69622,3.742220063,-0.713171623,0.027
90769,4.862584039,-0.345307767,0.027
92417,4.945544221,-1.132674478,0.027
109049,5.802124749,-0.242454819,0.027
114863,6.110085002,0.867776224,0.027
25002,1.404777209,0.738029835,0.028
26203,1.464584619,-0.084754351,0.028
38077,2.048495299,-0.267827859,0.028
39021,2.095662881,-0.660537634,0.028
42342,2.266325766,-0.084830019,0.028
48875,2.617795038,-1.181005915,0.028
56464,3.039848237,-0.17108148,0.028
61614,3.31622691,-0.711341679,0.028
70203,3.771884694,0.033991658,0.028
70205,3.77193077,0.829573054,0.028
72131,3.873525755,-0.455312773,0.028
74421,3.993266276,0.086208125,0.028
75948,4.073666373,0.728779896,0.028
89290,4.78488823,0.064457656,0.028
95331,5.092004049,0.288643373,0.028
105304,5.602121902,0.382764307,0.028
105998,5.638473159,-0.592445429,0.028
114622,6.096934421,1.314215912,0.028
13053,0.734061854,0.761356988,0.029
13580,0.76539342,0.66321417,0.029
24165,1.361596291,-0.856262743,0.029
24962,1.402674293,-0.68936653,0.029
26223,1.465607851,-0.231170813,0.029
27069,1.506344664,0.426211617,0.029
27714,1.539262357,0.519549338,0.029
41515,2.222425087,-0.469868266,0.029
44613,2.387065392,1.056411889,0.029
59205,3.189618601,-0.714749927,0.029
62085,3.3411359,0.585406189,0.029
74951,4.022182981,-0.26460947,0.029
75005,4.024829673,-0.714306221,0.029
85720,4.600610242,0.113819147,0.029
88488,4.744267415,0.152434737,0.029
110435,5.875593717,-1.091522219,0.029
116629,6.209471555,-1.222503689,0.029
5811,0.325968734,0.122088156,0.03
5940,0.334266519,-1.52437859,0.03
7109,0.400455961,0.534502939,0.03
12209,0.687666927,0.876808135,0.03
16222,0.914554495,-0.221215889,0.03
27673,1.537510857,0.24734434,0.03
33406,1.82262566,0.312449007,0.03
40860,2.189077038,-0.666718696,0.03
42641,2.281384841,1.277043531,0.03
47870,2.561895392,0.271021591,0.03
85672,4.597690249,0.259034755,0.03
95167,5.083914443,0.387738698,0.03
100969,5.375162503,0.843649254,0.03
102611,5.460266137,0.692073444,0.03
110325,5.869686286,1.061794062,0.03
3884,0.217894626,-1.001578934,0.031
11720,0.661435033,-1.109600342,0.031
12289,0.692168303,0.634232365,0.031
22005,1.242007641,-0.025014248,0.031
33447,1.824489312,-0.18004313,0.031
45531,2.436648391,-0.290248539,0.031
49291,2.641898958,-0.166643387,0.031
49324,2.643812267,-0.094649422,0.031
62161,3.345124264,0.289335297,0.031
66626,3.586271929,-1.06443519,0.031
69121,3.715521681,-0.815005373,0.031
70681,3.795990874,-1.043275545,0.031
81529,4.372937571,-1.177840694,0.031
81582,4.375942686,-0.708962114,0.031
95443,5.098216491,-0.835702614,0.031
95789,5.114679631,-1.051905112,0.031
95923,5.122706225,0.450397197,0.031
104715,5.570956579,0.091667427,0.031
105370,5.605400179,-0.610298669,0.031
114075,6.067500221,0.544098819,0.031
373,0.020350237,-0.142854382,0.032
2889,0.16025831,-0.310612456,0.032
6375,0.358324097,-0.079663039,0.032
12554,0.706323896,0.785430814,0.032
15944,0.898099732,1.277710808,0.032
19832,1.116483953,-0.173834419,0.032
30763,1.695690572,-0.304839362,0.032
42742,2.286645527,-0.779007418,0.032
46746,2.501002466,0.794364929,0.032
55662,2.995552782,-0.968248566,0.032
58583,3.154799712,-1.105019088,0.032
61150,3.290615686,1.04259546,0.032
64917,3.493947691,-0.199846898,0.032
71475,3.839887983,-0.908713967,0.032
71616,3.847397971,0.006857453,0.032
77453,4.152312595,-0.246677579,0.032
79248,4.246635453,0.08763449,0.032
82493,4.427575392,-0.804423377,0.032
97553,5.206368081,0.688750893,0.032
101664,5.411256804,0.184523838,0.032
104587,5.564281957,-0.706964201,0.032
109695,5.835226364,0.43303965,0.032
110372,5.872680458,0.043403848,0.032
114907,6.112255722,0.530840514,0.032
115704,6.15720805,0.972982171,0.032
1323,0.072680081,0.032299184,0.033
5733,0.322009359,0.473560861,0.033
8483,0.478211854,-1.419983851,0.033
17913,1.004945962,-1.324628371,0.033
32251,1.767083682,0.187669019,0.033
33294,1.817627637,-0.395227526,0.033
34807,1.890473087,-1.132256025,0.033
58263,3.136890258,0.266439775,0.033
59038,3.179630201,-0.784106861,0.033
82991,4.454535973,0.690173202,0.033
83077,4.458680301,-0.329614821,0.033
92220,4.935554195,-0.683730468,0.033
106048,5.641304866,0.705242412,0.033
106230,5.650645308,0.554733227,0.033
114949,6.114280753,0.673387657,0.033
23177,1.308686894,-0.218819183,0.034
23380,1.318874726,-1.41042455,0.034
26449,1.475995676,-1.031778624,0.034
29184,1.615052639,-0.684325115,0.034
37588,2.024638281,-1.172896791,0.034
46716,2.499394067,-1.26843755,0.034
48037,2.57064662,-0.758918526,0.034
52373,2.811523922,-0.334089254,0.034
81298,4.360358426,-0.931530003,0.034
98905,5.273168471,-0.175625408,0.034
100508,5.352616982,0.689333923,0.034
101369,5.396453274,-0.025909232,0.034
104628,5.566263505,1.371892217,0.034
108733,5.785071629,0.787361726,0.034
109878,5.845291141,-0.010434717,0.034
113090,6.015239746,1.218927244,0.034
115224,6.129683077,0.137548081,0.034
18638,1.047714004,-0.876263897,0.035
25866,1.448713832,-0.174481299,0.035
30417,1.677925711,0.788318183,0.035
32375,1.773821011,-0.155659413,0.035
36761,1.984249633,0.042256857,0.035
49761,2.667377432,-0.330864798,0.035
51410,2.757023524,-0.911619509,0.035
69998,3.761174584,0.934120927,0.035
79278,4.248164976,0.620477492,0.035
81804,4.388052385,0.433318612,0.035
86922,4.66351057,0.336063436,0.035
89320,4.786734308,0.085977077,0.035
96934,5.174289036,0.811325691,0.035
102483,5.453147462,0.200623952,0.035
5397,0.301918258,0.232853156,0.036
29111,1.611752347,0.228845792,0.036
37240,2.007027331,1.039575745,0.036
41435,2.218197569,0.64598186,0.036
42397,2.269394888,0.349201773,0.036
48525,2.598079963,-1.019790654,0.036
62013,3.337917918,-0.148911549,0.036
73306,3.934879461,-0.729863052,0.036
73798,3.960466481,0.095958819,0.036
75313,4.040370424,0.77321997,0.036
77981,4.181599141,0.516186474,0.036
80671,4.325865433,0.451019866,0.036
93370,4.993370797,0.665102895,0.036
96070,5.129560436,0.162668699,0.036
110947,5.902624097,0.276866177,0.036
7577,0.426576131,-0.823414042,0.037
15515,0.874294632,0.969304857,0.037
37991,2.044052354,0.03565639,0.037
51590,2.767581809,-0.652522616,0.037
56177,3.02393366,0.594310042,0.037
65212,3.510332075,0.216976406,0.037
68302,3.672375876,0.026957166,0.037
86985,4.667655686,-0.743602519,0.037
92248,4.93686986,0.686273708,0.037
101761,5.41660366,-0.551494185,0.037
112405,5.978709333,-0.975900637,0.037
3634,0.203507214,0.24440064,0.038
35803,1.937595332,-0.556624415,0.038
36880,1.990214348,-0.386773775,0.038
38593,2.07458082,1.043299953,0.038
42074,2.252271126,0.240463594,0.038
72862,3.910533398,-0.64692939,0.038
83059,4.457625812,0.620347416,0.038
89175,4.779307094,-0.293764744,0.038
96097,5.131064857,-0.925165559,0.038
103019,5.481819303,-0.085730151,0.038
1752,0.097035102,1.248052958,0.039
15184,0.856284488,0.624518823,0.039
17915,1.00503647,-0.088594718,0.039
32566,1.783137137,1.083734193,0.039
35073,1.902848714,-0.468150439,0.039
37479,2.019240129,-0.579740514,0.039
46440,2.486505533,-1.26154313,0.039
48835,2.615536765,-0.78462061,0.039
50624,2.714196205,-1.025916704,0.039
72767,3.905585466,-1.079903956,0.039
92378,4.943625335,0.762944033,0.039
100764,5.364803259,-0.390806564,0.039
101235,5.388783162,0.559109086,0.039
114567,6.094623308,1.078603625,0.039
117947,6.282471413,-0.323013162,0.039
336,0.018615582,1.137134135,0.04
17763,0.997670525,0.003976848,0.04
40712,2.181547917,-0.638985858,0.04
73642,3.952537912,-0.882219239,0.04
76086,4.081235345,0.159437885,0.04
79968,4.286863122,-1.320852213,0.04
80256,4.301803349,0.241274512,0.04
88788,4.758952887,0.058019204,0.04
91488,4.899183334,-0.950868525,0.04
109617,5.830739257,0.891615178,0.04
2815,0.156497292,0.365737189,0.041
5795,0.325167869,-0.249119944,0.041
5945,0.334464999,-0.046885869,0.041
10830,0.609736916,1.047713171,0.041
14081,0.794252532,-0.730189929,0.041
14256,0.803956984,0.374772666,0.041
15296,0.862901709,0.685624202,0.041
20527,1.154037349,0.595694097,0.041
30360,1.675081658,0.246327117,0.041
31712,1.740315505,0.139129609,0.041
36913,1.991924922,0.28057854,0.041
37683,2.028707516,-0.706208658,0.041
41725,2.233621042,0.171288351,0.041
48588,2.602055648,-0.809670861,0.041
54202,2.911585611,-0.150108528,0.041
60684,3.266298409,-0.982848971,0.041
62230,3.349267889,0.573232237,0.041
68021,3.657169671,-0.519135495,0.041
92823,4.966033043,0.209924823,0.041
97688,5.213965921,0.687728337,0.041
97782,5.219099258,0.577260446,0.041
103393,5.50259939,0.600679072,0.041
5792,0.324996983,-1.132649041,0.042
8534,0.481305228,0.846758554,0.042
19030,1.070760987,0.40436879,0.042
23561,1.329229415,0.22163344,0.042
25748,1.443288032,0.241120495,0.042
38729,2.081075616,0.203999876,0.042
38868,2.088160075,-0.375031686,0.042
41949,2.244757159,1.172668806,0.042
46996,2.514188073,-0.628916672,0.042
47034,2.516387734,-0.581813117,0.042
53728,2.886147512,0.545350314,0.042
54780,2.945468557,0.655871082,0.042
55341,2.976185866,0.616749294,0.042
59930,3.227485551,1.004431229,0.042
62849,3.382190799,-1.030071092,0.042
63705,3.428638693,-0.612817677,0.042
65414,3.522210229,0.837786792,0.042
65488,3.52613382,-0.945363183,0.042
66161,3.56196125,0.348900798,0.042
73868,3.964483668,0.438228352,0.042
93145,4.982086142,0.218880847,0.042
93561,5.004181118,-0.855251237,0.042
94107,5.029989117,0.062088639,0.042
95440,5.098021109,0.833845141,0.042
97569,5.207252621,-0.470254718,0.042
99335,5.294441403,0.764649732,0.042
103371,5.501551682,-0.305971885,0.042
111733,5.943581309,0.140930938,0.042
112271,5.97197836,0.136925915,0.042
115098,6.123393982,-0.016525545,0.042
7611,0.428524967,1.088243898,0.043
22330,1.261419756,1.07350643,0.043
29739,1.64365679,-1.20560582,0.043
30858,1.699393112,-0.200087894,0.043
39045,2.096595049,-0.297298088,0.043
42695,2.28397169,0.294668628,0.043
47981,2.568230361,-1.097033061,0.043
72626,3.898348926,-1.017997149,0.043
81889,4.393236914,-0.445557598,0.043
105123,5.592581991,1.123373969,0.043
109590,5.829256259,0.340387052,0.043
11274,0.63479693,-1.346921493,0.044
12675,0.712693029,-0.707345385,0.044
15918,0.896294249,-0.914232296,0.044
16581,0.933293996,-0.583590022,0.044
24315,1.369089582,-0.625271025,0.044
28897,1.600514996,0.412571454,0.044
42146,2.256257694,0.168521662,0.044
45139,2.415616509,-1.319300671,0.044
49969,2.678380942,0.189229134,0.044
79605,4.266714828,-1.081275072,0.044
94244,5.037260412,0.521640865,0.044
99413,5.297850157,0.955469352,0.044
111644,5.939040743,0.778851883,0.044
8601,0.48500461,0.663643058,0.045
18009,1.010193544,-0.37142548,0.045
23911,1.348670978,1.440143597,0.045
28400,1.573646632,-0.838892994,0.045
